open,high,low,close,volume,amount,timestamps
893.74,920.74,892.75,907.84,31045,28183892.8,2019-10-08
906.94,906.94,875.79,887.55,35789,31764526.95,2019-10-09
867.74,899.67,849.76,895.74,41174,36881198.76,2019-10-10
897.74,915.74,892.95,915.34,28689,26260189.26,2019-10-11
926.74,928.4,910.74,920.74,27188,25033079.12,2019-10-14
920.74,956.42,917.77,951.74,40035,38102910.9,2019-10-15
908.74,928.24,900.74,910.74,59151,53871181.74,2019-10-16
916.74,927.4,903.24,924.07,30509,28192451.630000003,2019-10-17
919.74,930.73,912.43,916.53,28292,25930466.759999998,2019-10-18
912.6,919.64,904.04,909.24,25275,22981041.0,2019-10-21
918.74,922.24,904.63,911.54,19309,17600925.86,2019-10-22
908.74,918.74,896.85,899.65,23080,20763922.0,2019-10-23
905.69,906.74,887.9,891.01,26178,23324859.78,2019-10-24
894.04,913.24,883.77,912.09,25998,23712515.82,2019-10-25
906.75,921.75,905.74,919.03,22486,20665308.58,2019-10-28
921.85,940.7,918.51,933.74,27804,25961706.96,2019-10-29
930.74,933.44,916.74,924.54,21255,19651097.7,2019-10-30
936.74,938.74,916.89,920.75,25909,23855711.75,2019-10-31
921.74,932.69,913.24,925.74,22812,21117980.88,2019-11-01
930.74,950.73,929.74,940.33,26738,25142543.540000003,2019-11-04
940.24,945.74,932.74,939.74,22255,20913913.7,2019-11-05
937.74,944.74,929.62,933.74,19738,18430160.12,2019-11-06
937.25,942.62,929.74,942.11,16168,15232034.48,2019-11-07
945.74,956.39,942.25,945.74,24512,23181978.88,2019-11-08
942.24,946.94,934.25,939.74,17342,16296971.08,2019-11-11
944.74,950.34,938.95,942.34,19151,18046753.34,2019-11-12
947.74,968.54,940.74,964.74,31977,30849490.98,2019-11-13
967.74,980.74,962.74,970.74,23521,22832775.54,2019-11-14
970.74,973.65,962.24,965.64,16341,15779523.24,2019-11-15
965.86,970.19,958.74,968.02,18038,17461144.759999998,2019-11-18
968.74,982.35,965.76,973.06,20624,20068389.439999998,2019-11-19
970.74,980.25,968.8,974.49,15281,14891181.69,2019-11-20
971.74,976.25,961.8,972.04,19187,18650531.48,2019-11-21
963.74,969.74,925.74,934.74,47054,43983255.96,2019-11-22
928.79,934.74,912.8,922.8,38282,35326629.6,2019-11-25
927.42,939.34,923.74,925.74,40240,37251777.6,2019-11-26
933.54,937.36,925.25,930.69,19849,18473265.810000002,2019-11-27
935.71,938.25,909.76,916.54,28845,26437596.3,2019-11-28
906.24,906.24,853.63,869.74,82397,71663966.78,2019-11-29
858.94,880.76,858.94,873.74,30784,26897212.16,2019-12-02
873.74,873.74,858.48,858.74,27341,23478810.34,2019-12-03
880.74,885.4,858.74,863.07,35283,30451698.810000002,2019-12-04
865.74,872.75,858.74,870.54,21339,18576453.06,2019-12-05
876.71,910.74,870.84,910.74,39506,35979694.44,2019-12-06
915.74,916.74,896.84,899.44,21824,19629378.560000002,2019-12-09
900.34,905.74,891.74,905.14,15087,13655847.18,2019-12-10
908.74,911.49,896.29,899.72,14568,13107120.96,2019-12-11
896.74,900.68,870.82,877.74,29409,25813455.66,2019-12-12
886.74,905.74,886.74,903.74,30001,27113103.740000002,2019-12-13
903.74,903.74,878.68,888.66,30936,27491585.759999998,2019-12-16
890.44,914.34,883.77,910.72,42617,38812154.24,2019-12-17
914.74,915.94,904.74,908.74,19640,17847653.6,2019-12-18
903.74,903.74,892.74,898.14,19552,17560433.28,2019-12-19
902.92,902.92,882.24,887.04,23564,20902210.56,2019-12-20
879.74,903.24,876.74,890.04,25919,23068946.759999998,2019-12-23
893.74,895.74,885.74,888.74,11823,10507573.02,2019-12-24
883.74,883.74,870.75,874.44,24306,21254138.64,2019-12-25
872.74,882.72,860.73,875.84,22877,20036591.68,2019-12-26
890.74,912.74,890.74,903.74,47066,42535426.84,2019-12-27
910.94,936.24,910.94,926.54,40761,37766696.94,2019-12-30
923.74,928.74,917.25,923.74,22589,20866362.86,2019-12-31
868.74,885.8,856.74,870.74,148099,128955723.26,2020-01-02
857.74,857.74,817.64,819.3,130319,106770356.69999999,2020-01-03
811.6,833.64,808.04,818.73,63415,51919762.95,2020-01-06
818.24,839.74,817.14,835.27,47854,39971010.58,2020-01-07
825.79,836.24,823.32,828.88,25008,20728631.04,2020-01-08
834.74,846.13,830.74,843.44,37406,31549716.64,2020-01-09
849.74,856.73,843.24,853.24,35976,30696162.240000002,2020-01-10
853.24,869.94,852.74,865.01,38516,33316725.16,2020-01-13
864.94,865.63,843.74,848.14,35145,29807880.3,2020-01-14
849.75,862.34,845.74,852.87,26029,22199353.23,2020-01-15
859.61,859.61,843.32,847.74,23192,19660786.080000002,2020-01-16
850.74,853.52,841.75,848.24,23473,19910737.52,2020-01-17
852.6,852.6,822.74,831.74,35391,29436110.34,2020-01-20
821.74,827.74,813.04,816.04,32874,26826498.959999997,2020-01-21
810.74,824.74,796.12,816.25,36200,29548250.0,2020-01-22
816.74,816.74,777.74,793.54,53468,42428996.72,2020-01-23
725.74,751.42,720.74,744.66,123443,91923064.38,2020-02-03
755.74,797.74,751.75,778.75,62624,48768440.0,2020-02-04
790.74,794.74,773.77,790.73,47418,37494835.14,2020-02-05
800.17,815.74,792.76,811.74,47171,38290587.54,2020-02-06
810.75,817.74,801.76,816.74,31279,25546810.46,2020-02-07
802.74,815.34,797.94,807.23,30533,24647153.59,2020-02-10
803.74,840.42,803.54,838.74,47918,40190743.32,2020-02-11
829.74,839.53,826.62,838.01,28125,23569031.25,2020-02-12
838.74,854.63,828.75,831.74,30357,25249131.18,2020-02-13
831.19,834.25,823.85,828.74,23288,19299697.12,2020-02-14
823.24,836.93,823.14,834.56,27028,22556487.68,2020-02-17
830.75,837.62,823.74,824.74,26665,21991692.1,2020-02-18
825.74,842.24,818.74,837.24,37051,31020579.240000002,2020-02-19
837.44,864.74,836.15,858.74,46803,40191608.22,2020-02-20
852.2,864.28,850.75,853.62,28940,24703762.8,2020-02-21
846.24,850.74,826.24,827.92,38650,31999108.0,2020-02-24
818.74,822.83,808.62,815.55,38386,31305702.299999997,2020-02-25
802.74,824.74,795.74,814.44,43561,35477820.84,2020-02-26
816.74,835.73,816.74,828.13,34498,28568828.74,2020-02-27
811.04,822.74,790.71,797.74,49947,39844719.78,2020-02-28
790.85,837.29,790.75,826.75,47663,39405385.25,2020-03-02
838.74,859.62,838.74,853.74,50250,42900435.0,2020-03-03
865.74,879.74,856.98,869.66,53793,46781620.379999995,2020-03-04
877.05,915.73,871.3,911.74,62426,56916281.24,2020-03-05
903.74,916.74,892.72,896.24,30641,27461689.84,2020-03-06
875.74,875.74,852.05,854.75,43404,37099569.0,2020-03-09
853.74,908.74,853.74,896.74,58063,52067414.62,2020-03-10
896.24,910.32,881.74,899.26,35548,31966894.48,2020-03-11
881.96,893.74,865.84,879.24,36631,32207440.44,2020-03-12
830.74,869.72,820.74,852.77,75885,64712451.449999996,2020-03-13
844.72,848.69,802.74,807.74,51233,41382943.42,2020-03-16
795.74,818.74,751.86,785.84,79359,62363476.56,2020-03-17
780.74,800.74,748.73,748.73,73460,55001705.800000004,2020-03-18
734.73,755.74,700.84,736.74,102265,75342716.1,2020-03-19
751.74,783.74,751.74,776.02,60139,46669066.78,2020-03-20
740.74,776.02,732.26,759.74,48472,36826117.28,2020-03-23
783.74,799.62,775.74,796.74,46651,37168717.74,2020-03-24
828.72,832.1,814.94,820.84,37049,30411301.16,2020-03-25
814.07,831.94,802.74,805.66,30049,24209277.34,2020-03-26
825.74,832.74,815.75,816.24,36261,29597678.64,2020-03-27
800.99,817.74,797.74,812.74,30687,24940552.38,2020-03-30
822.74,855.74,822.54,851.74,47984,40869892.160000004,2020-03-31
857.74,869.74,843.74,843.74,33205,28016386.7,2020-04-01
844.74,885.74,844.62,885.74,45206,40040762.44,2020-04-02
879.77,888.7,872.72,880.53,27618,24318477.54,2020-04-03
902.69,907.24,889.63,900.69,43488,39169206.72,2020-04-07
892.74,907.05,892.74,900.5,24224,21813712.0,2020-04-08
906.74,909.74,888.7,899.24,22817,20517959.080000002,2020-04-09
898.62,922.24,894.24,905.74,27804,25183194.96,2020-04-10
905.74,910.72,889.24,903.04,15981,14431482.24,2020-04-13
916.74,932.29,906.74,925.84,36800,34070912.0,2020-04-14
932.74,944.73,927.84,930.34,29332,27288732.880000003,2020-04-15
933.71,937.84,924.84,937.84,21728,20377387.52,2020-04-16
950.74,975.3,945.75,966.74,38246,36973938.04,2020-04-17
961.74,972.24,957.54,968.04,24239,23464321.56,2020-04-20
961.76,964.73,933.74,940.74,29224,27492185.76,2020-04-21
946.74,990.24,942.96,985.24,44035,43385043.4,2020-04-22
990.74,1006.42,988.51,993.0,26899,26710707.0,2020-04-23
988.74,1000.63,975.92,991.3,19122,18955638.599999998,2020-04-24
997.74,1018.91,991.7,1016.74,25904,26337632.96,2020-04-27
1026.05,1040.68,1012.62,1019.87,34662,35350733.94,2020-04-28
1018.54,1028.84,998.74,1015.64,23444,23810664.16,2020-04-29
1011.74,1025.75,999.62,1006.44,24661,24819816.84,2020-04-30
991.74,1040.74,990.74,1040.74,35835,37294917.9,2020-05-06
1040.14,1055.73,1033.74,1052.74,27935,29408291.9,2020-05-07
1057.74,1078.74,1049.25,1055.35,29079,30688522.65,2020-05-08
1060.74,1075.74,1054.41,1063.75,23671,25180026.25,2020-05-11
1058.74,1075.73,1056.74,1073.74,19722,21176300.28,2020-05-12
1073.74,1078.73,1063.62,1076.69,22014,23702253.66,2020-05-13
1070.74,1075.62,1065.85,1067.33,18575,19825654.75,2020-05-14
1069.74,1074.24,1042.62,1053.74,26398,27816628.52,2020-05-15
1046.74,1092.24,1045.87,1086.95,34362,37349775.9,2020-05-18
1104.74,1104.74,1078.74,1086.85,24787,26939750.95,2020-05-19
1086.85,1099.92,1077.55,1091.74,21183,23126328.42,2020-05-20
1095.74,1112.7,1093.6,1106.84,23052,25514875.68,2020-05-21
1106.74,1106.84,1063.62,1068.94,34427,36800397.38,2020-05-22
1070.74,1107.32,1061.74,1103.64,31561,34831982.04000001,2020-05-25
1110.62,1110.69,1095.74,1098.74,22470,24688687.8,2020-05-26
1099.74,1100.74,1073.74,1078.74,26777,28885420.98,2020-05-27
1078.71,1087.68,1061.87,1084.74,26486,28730423.64,2020-05-28
1072.84,1110.72,1072.84,1107.34,30444,33711858.96,2020-05-29
1121.74,1160.84,1121.74,1160.24,35480,41165315.2,2020-06-01
1156.75,1168.64,1147.4,1151.45,25960,29891642.0,2020-06-02
1155.74,1158.24,1136.51,1140.04,23557,26855922.279999997,2020-06-03
1136.74,1151.74,1136.74,1148.73,18037,20719643.01,2020-06-04
1145.99,1169.62,1141.82,1165.74,18347,21387831.78,2020-06-05
1165.74,1175.74,1142.75,1146.84,29300,33602412.0,2020-06-08
1148.74,1165.74,1141.42,1157.29,22612,26168641.48,2020-06-09
1165.74,1174.07,1157.74,1164.4,22701,26433044.400000002,2020-06-10
1151.75,1158.73,1137.73,1141.2,30712,35048534.4,2020-06-11
1127.91,1157.11,1124.05,1157.11,28427,32893165.97,2020-06-12
1142.74,1152.34,1121.74,1123.74,34615,38898260.1,2020-06-15
1139.24,1154.74,1133.87,1144.62,29207,33430916.339999996,2020-06-16
1152.6,1152.64,1135.76,1145.74,19453,22288080.22,2020-06-17
1145.64,1153.94,1140.84,1153.74,21010,24240077.4,2020-06-18
1160.74,1185.94,1155.84,1180.58,38958,45993035.64,2020-06-19
1175.84,1184.63,1173.94,1179.74,23247,27425415.78,2020-06-22
1175.74,1222.74,1174.26,1215.24,33934,41237954.160000004,2020-06-23
1221.37,1223.48,1202.77,1217.78,25139,30613771.419999998,2020-06-24
1205.77,1223.77,1194.78,1220.94,28081,34285216.14,2020-06-29
1220.89,1226.75,1212.89,1220.65,22446,27398709.900000002,2020-06-30
1225.77,1263.87,1221.79,1252.04,38682,48431411.28,2020-07-01
1256.77,1308.67,1252.77,1301.77,45884,59730414.68,2020-07-02
1307.77,1310.27,1274.65,1299.56,35126,45648344.559999995,2020-07-03
1295.77,1373.77,1289.58,1357.77,51822,70362356.94,2020-07-06
1360.86,1502.59,1358.77,1445.77,66664,96380811.28,2020-07-07
1437.77,1476.77,1417.77,1439.11,53170,76517478.69999999,2020-07-08
1448.77,1469.77,1439.77,1463.77,35033,51280254.41,2020-07-09
1446.77,1494.37,1446.71,1471.62,37100,54597101.99999999,2020-07-10
1472.45,1544.77,1472.45,1539.76,60727,93505005.52,2020-07-13
1539.76,1539.8,1506.17,1519.77,46094,70052278.38,2020-07-14
1502.65,1540.37,1502.48,1510.3,40713,61488843.9,2020-07-15
1487.68,1487.68,1357.77,1371.77,102242,140252508.34,2020-07-16
1377.77,1430.36,1377.77,1405.82,65902,92646349.64,2020-07-17
1410.27,1421.76,1346.65,1394.73,45280,63153374.4,2020-07-20
1404.41,1460.57,1388.76,1425.77,41970,59839566.9,2020-07-21
1415.77,1467.77,1415.77,1435.85,39201,56286755.849999994,2020-07-22
1429.77,1448.77,1407.77,1433.77,34321,49208420.17,2020-07-23
1412.62,1423.77,1342.77,1353.07,78752,106556968.64,2020-07-24
1373.78,1387.57,1357.77,1380.32,38788,53539852.16,2020-07-27
1387.77,1437.77,1387.77,1427.77,54912,78401706.24,2020-07-28
1447.77,1447.77,1390.77,1429.77,50748,72557967.96,2020-07-29
1428.97,1458.36,1428.27,1437.77,38373,55171548.21,2020-07-30
1442.77,1462.77,1403.77,1435.95,40685,58421625.75,2020-07-31
1444.65,1454.35,1417.77,1425.77,34661,49418613.97,2020-08-03
1432.77,1440.76,1417.77,1427.76,31941,45604082.16,2020-08-04
1419.86,1430.86,1401.08,1425.77,25522,36388501.94,2020-08-05
1427.77,1431.8,1387.77,1395.73,32649,45569188.77,2020-08-06
1402.54,1407.44,1356.27,1388.77,34242,47554262.339999996,2020-08-07
1385.74,1402.73,1365.88,1391.76,23624,32878938.24,2020-08-10
1397.77,1424.2,1397.77,1400.28,35818,50155229.04,2020-08-11
1390.77,1398.77,1363.02,1384.72,27934,38680768.480000004,2020-08-12
1387.77,1396.65,1366.77,1392.77,20541,28608888.57,2020-08-13
1397.67,1423.47,1388.77,1418.77,37653,53420946.81,2020-08-14
1431.77,1462.12,1427.77,1447.77,43572,63082234.44,2020-08-17
1455.15,1477.77,1448.77,1462.77,30423,44501851.71,2020-08-18
1457.77,1474.77,1440.76,1444.77,26915,38885984.55,2020-08-19
1431.77,1436.77,1413.77,1421.77,22382,31822056.14,2020-08-20
1430.77,1455.77,1428.77,1433.77,25082,35961819.14,2020-08-21
1457.77,1465.77,1448.78,1454.12,30933,44980293.95999999,2020-08-24
1462.57,1504.55,1456.4,1484.77,41872,62170289.44,2020-08-25
1491.77,1502.77,1472.79,1484.77,26216,38924730.32,2020-08-26
1489.76,1491.75,1462.77,1488.77,22636,33699797.72,2020-08-27
1488.77,1521.77,1479.27,1514.77,42300,64074771.0,2020-08-28
1528.35,1573.77,1528.35,1544.27,47810,73831548.7,2020-08-31
1549.77,1559.77,1532.78,1559.75,31640,49350490.0,2020-09-01
1582.77,1585.77,1527.77,1552.77,32009,49702614.93,2020-09-02
1552.77,1569.77,1537.47,1550.77,30437,47200786.49,2020-09-03
1523.77,1534.76,1503.77,1527.77,30858,47143926.66,2020-09-04
1517.77,1535.76,1461.74,1481.27,31112,46085272.24,2020-09-07
1489.77,1495.57,1434.84,1469.17,34472,50645228.24,2020-09-08
1457.44,1468.77,1437.81,1445.77,25964,37537972.28,2020-09-09
1461.51,1477.77,1457.77,1463.57,24778,36264337.46,2020-09-10
1445.77,1493.77,1445.77,1490.77,31088,46345057.76,2020-09-11
1502.77,1526.77,1488.35,1523.77,31056,47322201.12,2020-09-14
1527.76,1527.76,1505.52,1517.77,20821,31601489.169999998,2020-09-15
1517.77,1522.58,1476.77,1482.87,22516,33388300.919999998,2020-09-16
1457.77,1457.77,1415.77,1428.29,63680,90953507.2,2020-09-17
1422.77,1452.77,1392.78,1452.77,47201,68572196.77,2020-09-18
1450.53,1450.53,1424.43,1424.57,22444,31973049.08,2020-09-21
1407.77,1444.75,1407.77,1423.46,23265,33116796.900000002,2020-09-22
1392.77,1423.78,1378.79,1407.75,35726,50293276.5,2020-09-23
1393.74,1416.65,1384.57,1387.09,30051,41683441.589999996,2020-09-24
1387.77,1407.77,1382.77,1392.88,22583,31455409.040000003,2020-09-25
1392.96,1426.27,1392.96,1418.77,24232,34379634.64,2020-09-28
1427.1,1427.17,1410.07,1410.07,17431,24578930.169999998,2020-09-29
1417.77,1449.67,1417.77,1426.27,27088,38634801.76,2020-09-30
1449.77,1464.19,1445.77,1453.77,34240,49777084.8,2020-10-09
1457.77,1508.38,1457.77,1508.38,43729,65959949.02,2020-10-12
1508.39,1508.39,1492.77,1496.77,22944,34341890.88,2020-10-13
1497.77,1504.75,1483.77,1486.77,20481,30450536.37,2020-10-14
1478.9,1492.77,1478.77,1482.77,16204,24026805.08,2020-10-15
1482.77,1492.35,1460.77,1469.77,17377,25540193.29,2020-10-16
1482.77,1491.75,1449.67,1456.77,19226,28007860.02,2020-10-19
1457.76,1492.74,1452.77,1491.77,27735,41374240.95,2020-10-20
1491.87,1499.92,1480.77,1491.1,18901,28183281.099999998,2020-10-21
1487.77,1502.77,1473.28,1500.27,22481,33727569.87,2020-10-22
1498.55,1505.36,1471.77,1473.1,19292,28419045.2,2020-10-23
1376.77,1420.69,1357.77,1400.77,66015,92471831.55,2020-10-26
1400.77,1401.77,1373.89,1382.77,43944,60764444.88,2020-10-27
1383.77,1434.77,1382.85,1422.58,34637,49273903.46,2020-10-28
1412.61,1465.77,1404.77,1433.77,39374,56453259.98,2020-10-29
1435.77,1453.77,1422.77,1427.79,26055,37201068.449999996,2020-10-30
1432.77,1452.77,1429.77,1431.78,21066,30161877.48,2020-11-02
1442.76,1463.67,1433.27,1452.77,23497,34135736.69,2020-11-03
1457.77,1461.77,1442.77,1457.35,16444,23964663.4,2020-11-04
1474.77,1490.25,1469.87,1479.67,23524,34807757.08,2020-11-05
1488.32,1489.36,1447.77,1458.39,23052,33618806.28,2020-11-06
1459.15,1508.45,1458.39,1500.34,41470,62219099.8,2020-11-09
1510.69,1522.25,1493.77,1502.77,30189,45367123.53,2020-11-10
1502.77,1535.27,1488.77,1489.12,34851,51897321.12,2020-11-11
1487.78,1507.77,1480.04,1492.56,23473,35034860.879999995,2020-11-12
1481.77,1486.65,1448.77,1462.77,28155,41184289.35,2020-11-13
1468.77,1487.82,1455.03,1487.82,30613,45546633.66,2020-11-16
1497.77,1500.12,1458.84,1473.57,25224,37169329.68,2020-11-17
1472.77,1478.3,1440.93,1451.42,35179,51059504.18,2020-11-18
1442.27,1482.77,1438.37,1477.96,27816,41110935.36,2020-11-19
1477.77,1493.77,1470.42,1477.73,21875,32325343.75,2020-11-20
1528.78,1567.67,1528.78,1547.98,66637,103152743.26,2020-11-23
1527.76,1540.27,1509.24,1521.27,32465,49388030.55,2020-11-24
1519.27,1526.65,1481.77,1484.65,28226,41905730.900000006,2020-11-25
1483.77,1497.76,1482.95,1492.16,23228,34659892.480000004,2020-11-26
1490.43,1497.8,1475.77,1495.67,21569,32260106.23,2020-11-27
1492.77,1496.67,1471.68,1471.68,31940,47005459.2,2020-11-30
1483.77,1496.76,1477.78,1494.77,28196,42146534.92,2020-12-01
1503.77,1506.77,1488.77,1495.78,23572,35258526.16,2020-12-02
1495.78,1513.43,1489.87,1506.77,29506,44458755.62,2020-12-03
1509.77,1557.87,1509.77,1550.88,62491,96916042.08000001,2020-12-04
1560.47,1598.16,1558.32,1570.17,58331,91589586.27000001,2020-12-07
1572.77,1632.77,1570.77,1607.77,61454,98803897.58,2020-12-08
1623.72,1623.77,1596.77,1597.77,31152,49773731.04,2020-12-09
1597.77,1607.54,1585.77,1590.67,32654,51941738.18,2020-12-10
1592.55,1595.09,1562.58,1577.77,30776,48557449.519999996,2020-12-11
1585.54,1587.75,1572.77,1586.77,33052,52445922.04,2020-12-14
1591.27,1594.99,1562.77,1573.78,29605,46591756.9,2020-12-15
1588.27,1603.44,1577.98,1597.77,32150,51368305.5,2020-12-16
1603.27,1625.77,1597.77,1623.28,36031,58488401.68,2020-12-17
1609.58,1626.78,1598.85,1602.77,27077,43398203.29,2020-12-18
1597.77,1609.0,1595.37,1600.27,30697,49123488.19,2020-12-21
1607.74,1656.76,1600.28,1638.77,40651,66617639.269999996,2020-12-22
1655.76,1663.97,1578.79,1599.42,47706,76301930.52000001,2020-12-23
1575.77,1616.65,1552.79,1588.11,37857,60121080.269999996,2020-12-24
1560.76,1604.77,1557.77,1587.77,23088,36658433.76,2020-12-25
1584.37,1646.57,1583.82,1630.77,30080,49053561.6,2020-12-28
1630.77,1644.57,1612.77,1624.77,22868,37155240.36,2020-12-29
1627.77,1690.77,1627.76,1690.77,34452,58250408.04,2020-12-30
1698.77,1756.75,1696.77,1755.77,38860,68229222.2,2020-12-31
1757.75,1762.76,1741.58,1754.77,43514,76357061.78,2021-01-04
1747.77,1817.22,1740.23,1817.22,52116,94706237.52,2021-01-05
1822.57,1882.77,1793.8,1857.77,47410,88076875.7,2021-01-06
1854.77,1897.77,1832.77,1897.77,37931,71984313.87,2021-01-07
1899.77,1908.65,1820.79,1847.77,53862,99524587.74,2021-01-08
1847.77,1908.27,1816.37,1857.5,51080,94881100.0,2021-01-11
1845.77,1918.67,1842.77,1918.67,41059,78778671.53,2021-01-12
1921.77,1931.1,1892.77,1921.77,34390,66089670.3,2021-01-13
1913.77,1920.77,1873.88,1891.77,36152,68391269.04,2021-01-14
1872.77,1892.12,1786.77,1839.77,59509,109482872.92999999,2021-01-15
1818.83,1849.25,1798.04,1820.77,39144,71272220.88,2021-01-18
1830.88,1854.07,1764.62,1767.18,46345,81899957.10000001,2021-01-19
1765.77,1813.26,1740.27,1798.4,45082,81075468.8,2021-01-20
1805.77,1847.79,1798.77,1827.77,38310,70021868.7,2021-01-21
1826.77,1857.77,1817.87,1837.72,29248,53749634.56,2021-01-22
1840.77,1937.27,1840.77,1932.77,55957,108152010.89,2021-01-25
1942.77,1944.77,1882.88,1899.66,31747,60308506.02,2021-01-26
1899.66,1899.66,1842.77,1846.77,37120,68552102.4,2021-01-27
1837.77,1867.43,1817.79,1845.77,35129,64840054.33,2021-01-28
1858.96,1907.25,1847.99,1873.95,33701,63153988.95,2021-01-29
1887.77,1917.77,1852.77,1867.09,29341,54782287.69,2021-02-01
1869.99,1907.76,1859.87,1902.77,34582,65801592.14,2021-02-02
1907.77,1956.04,1897.77,1947.68,38714,75402483.52,2021-02-03
1948.77,2087.77,1948.77,2078.62,63851,132721965.61999999,2021-02-04
2082.77,2122.37,2048.77,2070.77,39729,82269621.33,2021-02-05
2094.77,2136.65,2070.77,2126.57,35786,76101434.02000001,2021-02-08
2126.57,2214.2,2107.77,2214.2,33297,73726217.39999999,2021-02-09
2242.77,2358.97,2242.77,2358.77,61371,144760073.67,2021-02-10
2345.75,2385.65,2222.77,2228.77,65912,146902688.24,2021-02-18
2208.93,2254.43,2139.37,2217.77,59385,131702271.45,2021-02-19
2212.77,2212.77,2035.99,2045.79,78935,161484433.65,2021-02-22
2022.91,2102.66,2022.77,2064.77,57455,118631360.35,2021-02-23
2065.76,2075.77,1918.27,1946.77,82116,159860965.32,2021-02-24
1966.77,1982.27,1878.98,1907.77,59726,113943471.02,2021-02-25
1857.77,1937.72,1825.07,1880.55,66525,125103588.75,2021-02-26
1936.77,1936.77,1877.77,1915.77,44916,86048725.32,2021-03-01
1937.77,1937.77,1790.77,1815.77,70765,128492964.05,2021-03-02
1797.77,1907.54,1790.77,1897.77,54215,102887600.55,2021-03-03
1852.77,1853.77,1767.87,1790.77,65088,116557637.76,2021-03-04
1757.77,1852.77,1745.77,1817.88,63779,115942568.52000001,2021-03-05
1832.73,1842.77,1717.77,1717.77,63100,108391287.0,2021-03-08
1712.77,1757.77,1657.95,1694.76,82266,139421126.16,2021-03-09
1734.77,1757.64,1724.77,1727.78,51172,88413958.16,2021-03-10
1732.77,1837.76,1719.25,1805.77,56769,102511757.13,2021-03-11
1827.77,1834.77,1759.78,1783.77,40323,71926957.71,2021-03-12
1807.77,1827.57,1708.92,1733.22,62485,108300251.7,2021-03-15
1732.7,1777.76,1722.77,1768.27,34649,61268787.23,2021-03-16
1757.77,1807.77,1733.78,1788.13,31375,56102578.75,2021-03-17
1792.77,1844.13,1792.77,1827.47,33865,61887271.550000004,2021-03-18
1792.77,1800.77,1750.0,1767.77,35781,63252578.37,2021-03-19
1757.87,1783.86,1713.32,1747.76,36914,64516812.64,2021-03-22
1756.65,1766.57,1727.77,1753.77,27446,48133971.42,2021-03-23
1738.77,1770.77,1738.77,1746.77,29357,51279926.89,2021-03-24
1727.78,1746.65,1704.57,1728.77,31575,54585912.75,2021-03-25
1742.77,1779.77,1715.77,1770.77,50016,88566832.32,2021-03-26
1800.97,1854.12,1783.92,1791.87,56992,102122255.03999999,2021-03-29
1797.77,1843.77,1792.85,1813.82,32627,59179505.14,2021-03-30
1802.87,1803.79,1757.77,1766.77,37154,65642572.58,2021-03-31
1778.77,1804.57,1758.99,1802.27,26588,47918754.76,2021-04-01
1813.77,1922.77,1813.77,1919.77,52028,99881793.56,2021-04-02
1918.77,1919.75,1860.07,1883.8,32742,61679379.6,2021-04-06
1861.83,1875.07,1807.77,1818.77,40201,73116372.77,2021-04-07
1804.8,1836.77,1801.77,1827.77,28548,52179177.96,2021-04-08
1799.77,1811.77,1762.78,1777.77,28809,51215775.93,2021-04-09
1768.77,1787.77,1749.47,1766.66,31943,56432420.38,2021-04-12
1777.77,1807.57,1766.77,1778.77,28992,51570099.839999996,2021-04-13
1792.77,1805.77,1773.77,1804.77,24115,43522028.55,2021-04-14
1788.67,1804.67,1747.77,1773.37,34366,60943633.419999994,2021-04-15
1782.85,1825.77,1769.77,1812.75,30294,54915448.5,2021-04-16
1812.77,1856.13,1790.77,1845.77,31754,58610580.58,2021-04-19
1828.87,1886.77,1827.77,1852.57,28290,52409205.3,2021-04-20
1833.77,1855.57,1822.87,1837.77,26150,48057685.5,2021-04-21
1847.67,1856.77,1809.27,1813.27,26850,48686299.5,2021-04-22
1813.74,1877.65,1810.27,1866.71,33463,62465716.730000004,2021-04-23
1889.77,1892.77,1831.37,1835.59,34045,62492661.55,2021-04-26
1844.85,1853.02,1822.86,1852.21,22108,40948658.68,2021-04-27
1767.77,1805.27,1760.77,1799.77,81343,146398691.10999998,2021-04-28
1804.81,1807.71,1771.77,1784.13,41284,73656022.92,2021-04-29
1783.77,1793.77,1761.48,1764.55,38401,67760484.55,2021-04-30
1757.77,1764.61,1710.77,1716.77,53546,91926166.42,2021-05-06
1722.77,1725.75,1658.77,1660.77,52493,87178799.61,2021-05-07
1657.77,1666.77,1623.78,1636.8,46003,75297710.39999999,2021-05-10
1633.77,1723.77,1631.07,1716.77,42494,72952424.38,2021-05-11
1706.85,1756.77,1706.77,1741.77,32699,56954137.23,2021-05-12
1723.52,1742.82,1710.77,1729.27,25078,43366633.06,2021-05-13
1739.77,1788.27,1733.77,1767.62,35611,62946715.81999999,2021-05-14
1782.87,1842.97,1782.87,1815.73,44524,80843562.52,2021-05-17
1822.77,1834.77,1802.83,1817.08,17504,31806168.32,2021-05-18
1816.77,1832.58,1797.77,1806.77,22410,40489715.7,2021-05-19
1831.77,1831.87,1803.13,1816.65,21857,39706519.050000004,2021-05-20
1812.85,1837.65,1794.79,1799.87,24248,43643247.76,2021-05-21
1808.77,1837.83,1788.77,1829.06,32548,59532244.879999995,2021-05-24
1842.77,1957.87,1842.77,1952.27,67757,132279958.39,2021-05-25
1965.75,1999.57,1950.85,1977.77,38604,76349833.08,2021-05-26
1968.79,2077.77,1958.87,2002.77,45373,90871683.21,2021-05-27
