open,high,low,close,volume,amount,timestamps
3422.761,3474.089,3415.351,3424.448,1995588600,6833789390092.8,2011-12-20
3449.369,3463.319,3340.329,3342.401,1775050000,5932928895050.0,2011-12-21
3315.839,3331.42,3196.837,3298.724,2191627000,7229572583948.0,2011-12-22
3286.448,3357.428,3271.441,3327.394,1899617600,6320776204534.399,2011-12-23
3321.981,3357.362,3307.287,3308.072,1547683700,5119849112826.4,2011-12-26
3297.413,3297.413,3218.543,3224.148,1587409700,5118043809435.601,2011-12-27
3201.309,3208.908,3128.147,3207.399,1744064800,5593911695455.2,2011-12-28
3190.193,3225.004,3180.059,3207.181,1522092700,4881626787678.7,2011-12-29
3214.195,3267.65,3214.195,3266.775,1778426400,5809718902860.0,2011-12-30
3290.819,3300.009,3191.991,3192.234,1834284000,5855463750456.0,2012-01-04
3173.007,3173.007,3070.447,3074.368,1996570000,6138190917760.0,2012-01-05
3060.446,3087.546,3002.983,3087.546,1781812400,5501427748370.399,2012-01-06
3089.448,3213.055,3056.186,3212.904,2561640800,8230305972883.2,2012-01-09
3211.573,3345.42,3202.968,3345.391,3938752000,13176665492032.0,2012-01-10
3342.551,3367.402,3315.668,3346.742,3390170800,11346027003533.602,2012-01-11
3330.897,3388.389,3323.137,3345.812,2906987600,9726233995931.2,2012-01-12
3343.527,3349.681,3210.321,3233.701,2810865600,9089498901585.6,2012-01-13
3201.011,3217.373,3130.321,3130.558,1877546600,5877768529002.8,2012-01-16
3128.514,3305.004,3110.36,3304.88,3014850400,9963718789952.0,2012-01-17
3310.036,3342.365,3223.986,3237.852,3082551600,9980845863163.2,2012-01-18
3230.875,3288.202,3208.054,3270.765,2297402600,7514264014989.0,2012-01-19
3276.481,3323.124,3267.026,3315.603,2206734800,7316656523084.4,2012-01-20
3326.61,3337.064,3290.536,3292.409,1875438400,6174710267105.601,2012-01-30
3284.899,3297.191,3251.42,3294.494,1829072000,6025866729568.0,2012-01-31
3287.222,3318.367,3255.628,3266.234,1823640000,5956434971760.0,2012-02-01
3271.593,3328.249,3266.962,3328.153,2178790400,7251347806131.199,2012-02-02
3324.399,3390.33,3315.689,3383.05,3216831200,10882700791160.0,2012-02-03
3387.219,3420.002,3381.763,3412.405,3124920400,10663493997562.0,2012-02-06
3397.769,3397.769,3333.639,3356.838,2681577800,9001622258996.4,2012-02-07
3351.043,3445.52,3341.705,3445.52,3352194800,11550054227296.0,2012-02-08
3441.786,3501.398,3434.813,3469.846,4389821200,15232003531535.2,2012-02-09
3463.967,3506.339,3459.131,3488.229,3978319200,13877288404696.799,2012-02-10
3458.81,3535.519,3441.33,3519.875,3823807600,13459324776050.0,2012-02-13
3516.609,3529.488,3493.911,3524.625,3590482400,12655104029100.0,2012-02-14
3518.794,3580.284,3505.364,3578.149,4362572800,15609935501747.2,2012-02-15
3572.321,3607.752,3540.853,3577.202,4377796400,15660262037672.8,2012-02-16
3582.513,3596.865,3530.962,3565.306,3280805200,11697074464391.2,2012-02-17
3610.74,3618.682,3573.225,3574.458,4039259600,14438163791296.8,2012-02-20
3569.231,3618.331,3533.111,3618.302,3680377600,13316717630835.201,2012-02-21
3617.178,3689.128,3616.108,3689.004,5179167200,19105968517468.8,2012-02-22
3686.731,3711.117,3662.42,3700.888,4694868800,17375183603494.4,2012-02-23
3698.678,3757.519,3689.359,3756.825,5658942800,21259657784610.0,2012-02-24
3767.602,3822.26,3764.17,3764.326,6574951200,24750259750891.2,2012-02-27
3748.335,3761.728,3696.211,3745.58,4900866400,18356587170512.0,2012-02-28
3733.629,3750.457,3691.981,3696.144,4041516000,14938025114304.0,2012-02-29
3679.04,3737.718,3675.275,3715.673,3563680800,13241472529178.398,2012-03-01
3719.957,3794.579,3719.957,3794.416,4623462800,17543341223724.8,2012-03-02
3805.676,3825.716,3793.69,3798.377,4910451600,18651746417053.2,2012-03-05
3786.158,3786.158,3729.604,3760.585,4563923600,17163022631306.0,2012-03-06
3718.765,3780.482,3707.786,3732.707,4210384000,15716129829488.0,2012-03-07
3741.479,3803.366,3741.479,3791.827,4320005200,16380712357500.4,2012-03-08
3802.092,3848.108,3787.906,3848.108,4400341600,16932989713692.8,2012-03-09
3852.605,3876.171,3839.433,3871.12,4707843600,18224627516832.0,2012-03-12
3867.971,3910.064,3856.411,3910.064,4749636800,18571383864755.2,2012-03-13
3924.49,3945.306,3709.093,3734.317,7659077600,28601423685999.2,2012-03-14
3726.365,3754.729,3635.678,3689.014,5089393600,18774844241910.402,2012-03-15
3693.317,3786.617,3687.81,3786.617,4553522400,17242445329720.8,2012-03-16
3788.388,3830.024,3762.304,3829.696,4540098400,17387196682086.4,2012-03-19
3819.722,3819.722,3744.809,3746.284,4141484000,15515175245456.0,2012-03-20
3757.0,3782.405,3700.494,3760.047,4028183200,15146158156610.4,2012-03-21
3754.873,3769.371,3720.685,3742.388,3365333600,12594384080636.799,2012-03-22
3727.146,3728.618,3652.233,3670.129,3286979200,12063637684316.799,2012-03-23
3661.391,3680.288,3635.668,3666.279,2488481600,9123467831966.4,2012-03-26
3681.741,3699.161,3648.746,3652.876,2610910400,9537331938310.4,2012-03-27
