open,high,low,close,volume,amount,timestamps
1245.76,1250.2,1241.51,1247.08,3548140032.0,4424814471106.56,2010-12-20
1249.4301,1255.8199,1249.4301,1254.6,3479670016.0,4365594002073.5996,2010-12-21
1254.9399,1259.39,1254.9399,1258.84,1285590016.0,1618352135741.44,2010-12-22
1257.53,1258.59,1254.05,1256.77,2515020032.0,3160801725616.64,2010-12-23
1254.66,1258.4301,1251.48,1257.54,1992470016.0,2505610743920.64,2010-12-27
1259.1,1259.9,1256.22,1258.51,2478449920.0,3119154008819.2,2010-12-28
1258.78,1262.6,1258.78,1259.78,2214380032.0,2789631676712.96,2010-12-29
1259.4399,1261.09,1256.3199,1257.88,1970720000.0,2478929273600.0,2010-12-30
1256.76,1259.34,1254.1899,1257.64,1799769984.0,2263462722677.7603,2010-12-31
1257.62,1276.17,1257.62,1271.87,4286670080.0,5452087074649.6,2011-01-03
1272.95,1274.12,1262.66,1270.2,4796420096.0,6092412805939.2,2011-01-04
1268.78,1277.63,1265.36,1276.5601,4764919808.0,6082706506592.46,2011-01-05
1276.29,1278.17,1270.4301,1273.85,4844100096.0,6170656907289.6,2011-01-06
1274.41,1276.83,1261.7,1271.5,4963109888.0,6310594222592.0,2011-01-07
1270.84,1271.52,1262.1801,1269.75,4036450048.0,5125282448448.0,2011-01-10
1272.58,1277.25,1269.62,1274.48,4050749952.0,5162599798824.96,2011-01-11
1275.65,1286.87,1275.65,1285.96,4226939904.0,5435675638947.84,2011-01-12
1285.78,1286.7,1280.47,1283.76,4310839808.0,5534083711918.08,2011-01-13
1282.9,1293.24,1281.24,1293.24,4661590016.0,6028554672291.84,2011-01-14
1293.22,1296.0601,1290.16,1295.02,5284989952.0,6844167687639.04,2011-01-18
1294.52,1294.6,1278.92,1281.92,4743710208.0,6081056989839.36,2011-01-19
1280.85,1283.35,1271.26,1280.26,4935320064.0,6318492865136.64,2011-01-20
1283.63,1291.21,1282.0699,1283.35,4935320064.0,6333743004134.399,2011-01-21
1283.29,1291.9301,1282.47,1290.84,3902469888.0,5037464230225.92,2011-01-24
1288.17,1291.26,1281.0699,1291.1801,4595380224.0,5933463497162.343,2011-01-25
1291.97,1299.74,1291.97,1296.63,4730979840.0,6134330389939.2,2011-01-26
1297.51,1301.29,1294.41,1299.54,4309190144.0,5599964959733.76,2011-01-27
1299.63,1302.67,1275.1,1276.34,5618630144.0,7171282397992.96,2011-01-28
1276.5,1287.17,1276.5,1286.12,4167160064.0,5359467901511.68,2011-01-31
1289.14,1308.86,1289.14,1307.59,5164499968.0,6753048513157.119,2011-02-01
1305.91,1307.61,1302.62,1304.03,4098259968.0,5344253946071.04,2011-02-02
1302.77,1308.6,1294.83,1307.1,4370990080.0,5713321133568.0,2011-02-03
1307.01,1311.0,1301.67,1310.87,3925949952.0,5146410013578.239,2011-02-04
1311.85,1322.85,1311.85,1319.05,3902269952.0,5147289180185.6,2011-02-07
1318.76,1324.87,1316.03,1324.5699,3881530112.0,5141357952298.829,2011-02-08
1322.48,1324.54,1314.89,1320.88,3922240000.0,5180808371200.0,2011-02-09
1318.13,1322.78,1311.74,1321.87,4184610048.0,5531510484149.76,2011-02-10
1318.66,1330.79,1316.08,1329.15,4219300096.0,5608082722598.4,2011-02-11
1328.73,1332.96,1326.9,1332.3199,3567040000.0,4752438376096.0,2011-02-14
1330.4301,1330.4301,1324.61,1328.01,3926860032.0,5214909391096.32,2011-02-15
1329.51,1337.61,1329.51,1336.3199,1966450048.0,2627806331498.355,2011-02-16
1334.37,1341.5,1331.0,1340.4301,1966450048.0,2635888834485.645,2011-02-17
